market,funding_total_usd,status,country_code,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_fincing,private_equity
Advertising,12880000,operating,USA,2012,0,12880000,0,0,0,0,0
MobilePayments,,operating,NGA,2009,0,0,0,0,0,0,0
Software,,operating,BRA,2013,0,0,0,0,0,0,0
MobileCoupons,,closed,MEX,2011,0,0,0,0,0,0,0
CuratedWeb,40000,operating,ARG,,40000,0,0,0,0,0,0
Software,8100000,,USA,,0,6100000,0,0,0,2000000,0
E-Commerce,750000,operating,USA,,0,750000,0,0,0,0,0
DeveloperAPIs,50000,operating,USA,2013,50000,0,0,0,0,0,0
Software,,operating,THA,,0,0,0,0,0,0,0
Search,23529379,operating,USA,2008,0,10260693,0,0,0,0,13268686
DigitalMedia,400000,operating,IRL,2012,400000,0,0,0,0,0,0
WebDesign,4100000,acquired,USA,2006,0,1300000,0,0,0,2800000,0
Alytics,500000,operating,CAN,2009,0,0,0,0,0,0,0
SocialMedia,,acquired,USA,2010,0,0,0,0,0,0,0
Technology,4500000,operating,USA,2014,4500000,0,0,0,0,0,0
ITMagement,39800000,operating,USA,2009,1900000,37900000,0,0,0,0,0
,,operating,,,0,0,0,0,0,0,0
Art,25000,operating,,2011,0,0,0,0,0,25000,0
Software,,operating,AUS,1997,0,0,0,0,0,0,0
SocialMedia,20000,operating,USA,2013,20000,0,0,0,0,0,0
FincialServices,172801,operating,DEU,2013,172801,0,0,0,0,0,0
Payments,1000000,operating,MEX,2010,1000000,0,0,0,0,0,0
LeadGeneration,800000,closed,BRA,2011,800000,0,0,0,0,0,0
E-Commerce,,operating,,,0,0,0,0,0,0,0
MobilePayments,,operating,BRA,2006,0,0,0,0,0,0,0
Manufacturing,4000000,operating,USA,1992,0,4000000,0,0,0,0,0
Software,,operating,USA,2010,0,0,0,0,0,0,0
MedicalDevices,1500001,operating,USA,2000,0,1500001,0,0,0,0,0
HealthandWellness,,operating,USA,,0,0,0,0,0,0,0
,,operating,,2011,0,0,0,0,0,0,0
Marketplaces,2025000,operating,USA,2013,1805000,0,0,0,0,0,0
Biotechnology,15193056,operating,DEU,2000,0,15193056,0,0,0,0,0
HealthCare,700000,operating,USA,2012,500000,200000,0,0,0,0,0
Consulting,663553,operating,USA,2011,0,663553,0,0,0,0,0
E-Commerce,970000,operating,JPN,,0,970000,0,0,0,0,0
E-Commerce,30000000,operating,,2013,0,0,0,0,0,0,0
,37500,operating,USA,,0,37500,0,0,0,0,0
,4160000,operating,USA,2004,0,4160000,0,0,0,0,0
CuratedWeb,5000000,operating,SGP,2013,0,5000000,0,0,0,0,0
Communities,3500000,operating,PAK,2003,0,3500000,0,0,0,0,0
EnterpriseSoftware,10000000,operating,IND,2000,0,10000000,0,0,0,0,0
Security,18500000,operating,USA,2004,0,18500000,0,0,0,0,0
Alytics,949975292,operating,USA,2004,0,301000000,0,0,0,8291250,640684042
HealthCare,35000000,operating,USA,,0,35000000,0,0,0,0,0
Security,8000000,operating,USA,,0,8000000,0,0,0,0,0
HumanComputerInteraction,25000,operating,CAN,,25000,0,0,0,0,0,0
Manufacturing,1575000,operating,USA,2013,0,425000,1150000,0,0,0,0
Biotechnology,198608,operating,GBR,,0,0,0,198608,0,0,0
Biotechnology,1302789,operating,USA,1993,0,1302789,0,0,0,0,0
EnterpriseSoftware,8175324,acquired,USA,1996,0,6582502,0,0,0,1592822,0
Biotechnology,2500000,operating,USA,2008,0,2500000,0,0,0,0,0
Biotechnology,1800000,operating,USA,2013,0,1800000,0,0,0,0,0
Manufacturing,1600000,operating,,2011,0,1600000,0,0,0,0,0
Mobile,100000000,acquired,USA,1992,0,100000000,0,0,0,0,0
E-Commerce,15000000,operating,CHN,,0,15000000,0,0,0,0,0
EnterpriseSoftware,1950000,operating,,2010,0,1950000,0,0,0,0,0
HealthCare,29128000,operating,USA,2008,0,29128000,0,0,0,0,0
CuratedWeb,6061005,operating,DEU,1984,0,0,0,6061005,0,0,0
Medical,,operating,USA,2009,0,0,0,0,0,0,0
HealthandWellness,2813875,operating,USA,2013,1213875,0,0,0,0,1600000,0
CommunicationsHardware,328600000,operating,USA,2005,0,64600000,0,0,0,0,0
Sports,30000,operating,,,0,0,0,30000,0,0,0
Mobile,1500000,operating,,,0,1500000,0,0,0,0,0
Biotechnology,1700000,operating,USA,2005,0,1200000,0,0,0,500000,0
iOS,10278514,operating,GBR,2006,1213010,9065504,0,0,0,0,0
Networking,,operating,CAN,2014,0,0,0,0,0,0,0
Video,6000000,operating,USA,1998,0,6000000,0,0,0,0,0
LifeSciences,24000000,operating,USA,2004,0,24000000,0,0,0,0,0
Fashion,105000,operating,USA,2008,0,105000,0,0,0,0,0
,38396,operating,GBR,,0,0,0,0,0,0,0
Biotechnology,37000000,operating,USA,2011,0,37000000,0,0,0,0,0
Storage,65230481,operating,USA,2000,0,50230481,0,0,0,0,15000000
RealEstate,,operating,USA,2009,0,0,0,0,0,0,0
Software,39000000,operating,USA,2006,0,39000000,0,0,0,0,0
Software,6733247,operating,USA,,0,3280000,0,0,0,3453247,0
FlashStorage,5000000,acquired,USA,,0,5000000,0,0,0,0,0
Game,1370702,operating,JPN,2013,1370702,0,0,0,0,0,0
WebDevelopment,13820000,operating,ESP,1990,0,13820000,0,0,0,0,0
Travel,20000,operating,SGP,2012,20000,0,0,0,0,0,0
,,operating,,,0,0,0,0,0,0,0
Software,1055000,operating,USA,2013,1055000,0,0,0,0,0,0
VideoStreaming,11000000,acquired,USA,2004,0,11000000,0,0,0,0,0
BloggingPlatforms,4700000,operating,USA,2012,3500000,1200000,0,0,0,0,0
Transportation,,operating,USA,2014,0,0,0,0,0,0,0
WebHosting,,operating,CAN,2013,0,0,0,0,0,0,0
Advertising,747500,operating,USA,2008,0,565000,0,0,0,182500,0
Broadcasting,56300000,operating,USA,2000,0,56300000,0,0,0,0,0
Games,16000000,operating,KOR,2004,0,16000000,0,0,0,0,0
Content,,operating,RUS,2012,0,0,0,0,0,0,0
,144702,operating,GBR,,0,0,0,0,0,0,0
,1327789,operating,USA,2007,0,1327789,0,0,0,0,0
Mobile,1210000,closed,USA,,1210000,0,0,0,0,0,0
E-Commerce,100000000,operating,,1981,0,0,0,0,0,100000000,0
Games,,operating,USA,2011,0,0,0,0,0,0,0
Software,5970053,operating,USA,2012,1000000,4970053,0,0,0,0,0
HealthCare,4933640,operating,USA,,0,4933640,0,0,0,0,0
MobilePayments,6500000,operating,ISR,2005,0,6500000,0,0,0,0,0
EnterpriseSoftware,10000000,acquired,USA,1999,0,10000000,0,0,0,0,0
SalesandMarketing,50000,operating,TUR,2007,50000,0,0,0,0,0,0
Alytics,5600000,operating,USA,2006,400000,5200000,0,0,0,0,0
E-Commerce,1872500,operating,USA,2013,1600000,272500,0,0,0,0,0
EnterpriseSoftware,300000,operating,CAN,2010,0,300000,0,0,0,0,0
Cooking,1384396,operating,USA,2012,1350000,0,0,0,0,0,0
Software,38000000,operating,USA,2006,0,38000000,0,0,0,0,0
Photography,1633289,operating,DEU,,0,0,0,0,0,0,0
OpenSource,1500000,operating,USA,2013,1500000,0,0,0,0,0,0
Biotechnology,75000000,operating,USA,,0,75000000,0,0,0,0,0
FreetoPlayGaming,120000,operating,,2013,20000,0,0,0,0,0,0
EnterpriseSoftware,8063806,operating,USA,2007,0,5664644,0,0,0,2399162,0
Education,4000000,operating,USA,2012,4000000,0,0,0,0,0,0
EnterpriseSoftware,900000,operating,USA,2010,900000,0,0,0,0,0,0
CleanTechnology,19500000,operating,ISR,2009,0,19500000,0,0,0,0,0
Software,8168723,operating,DEU,2003,0,8168723,0,0,0,0,0
,,operating,,2013,0,0,0,0,0,0,0
CleanTechnology,1500000,operating,,,0,1500000,0,0,0,0,0
,771960,operating,ITA,,771960,0,0,0,0,0,0
Travel,3816456,operating,USA,2005,0,0,0,0,0,3816456,0
Legal,118000,operating,USA,2012,118000,0,0,0,0,0,0
EnterpriseSoftware,9500000,closed,USA,2002,0,9500000,0,0,0,0,0
Advertising,1004550,operating,ITA,,0,1004550,0,0,0,0,0
Mobile,76300000,operating,USA,,0,0,0,0,0,0,76300000
UnifedCommunications,10019869,operating,USA,2001,0,10019869,0,0,0,0,0
WebCMS,32800000,operating,USA,2010,1300000,31500000,0,0,0,0,0
Audio,21750000,acquired,USA,2005,0,21750000,0,0,0,0,0
Software,278250,operating,USA,2007,0,278250,0,0,0,0,0
Biotechnology,8542778,operating,USA,2007,0,8542778,0,0,0,0,0
Hardware+Software,1300000,operating,USA,2012,1300000,0,0,0,0,0,0
CloudComputing,2700000,acquired,USA,2007,0,2700000,0,0,0,0,0
Software,4000000,operating,AUS,1996,0,4000000,0,0,0,0,0
,,operating,USA,2011,0,0,0,0,0,0,0
Trading,150000,operating,USA,2010,0,0,0,150000,0,0,0
Software,58000000,operating,USA,2008,0,58000000,0,0,0,0,0
Education,162954,operating,,,0,0,0,0,0,0,0
Mobile,40000,operating,CHL,,40000,0,0,0,0,0,0
EnterpriseSoftware,26000000,operating,CHN,2008,0,22000000,0,4000000,0,0,0
Software,1100000,operating,JPN,2011,1100000,0,0,0,0,0,0
Manufacturing,3972414,operating,USA,2008,0,3972414,0,0,0,0,0
MarketingAutomation,2000,operating,,2014,0,0,0,2000,0,0,0
News,162841,operating,CHE,,162841,0,0,0,0,0,0
Travel,130277,operating,NLD,2012,130277,0,0,0,0,0,0
Design,204140,operating,GBR,2012,0,0,0,0,0,0,0
AdvertisingPlatforms,2700000,operating,USA,2008,0,2700000,0,0,0,0,0
BusinessServices,40000,operating,CAN,2010,40000,0,0,0,0,0,0
Apps,8000000,acquired,USA,2010,0,8000000,0,0,0,0,0
Messaging,32350000,operating,USA,2008,0,32350000,0,0,0,0,0
Software,978113,operating,USA,,0,163113,0,0,0,815000,0
,,operating,,2014,0,0,0,0,0,0,0
QRCodes,,operating,USA,2010,0,0,0,0,0,0,0
Advertising,600000,operating,USA,2009,0,600000,0,0,0,0,0
Advertising,2400000,acquired,USA,2011,1800000,0,0,0,0,600000,0
CuratedWeb,130300,operating,USA,2007,0,130300,0,0,0,0,0
News,278767,operating,SWE,,0,278767,0,0,0,0,0
Internet,45000,operating,BHR,2013,0,45000,0,0,0,0,0
Persolization,25000,operating,USA,2012,0,0,0,0,25000,0,0
,500000,,,,500000,0,0,0,0,0,0
Networking,15000,operating,USA,2011,15000,0,0,0,0,0,0
Games,3200000,acquired,KOR,2007,0,3200000,0,0,0,0,0
Biotechnology,187500,operating,USA,,0,187500,0,0,0,0,0
Transportation,250000,operating,USA,2009,0,0,250000,0,0,0,0
HealthandWellness,,operating,USA,2011,0,0,0,0,0,0,0
HealthandWellness,2970000,operating,USA,2009,970000,2000000,0,0,0,0,0
Kids,261560,operating,ESP,2005,0,261560,0,0,0,0,0
CleanTechnology,3000000,operating,USA,2006,0,3000000,0,0,0,0,0
Alytics,84491709,acquired,USA,2007,0,84491709,0,0,0,0,0
Biotechnology,135000,operating,USA,,0,0,0,0,0,135000,0
InteriorDesign,,operating,USA,,0,0,0,0,0,0,0
HealthCare,44000000,closed,USA,1999,0,44000000,0,0,0,0,0
3DTechnology,3650000,operating,USA,2013,3300000,0,0,200000,0,150000,0
Semiconductors,14500000,operating,USA,2005,0,14500000,0,0,0,0,0
EnterpriseSoftware,3490000,operating,NOR,2001,0,3490000,0,0,0,0,0
Software,65000000,operating,CYM,,0,0,0,0,0,0,65000000
EnergyEfficiency,5416970,operating,USA,2010,960470,4456500,0,0,0,0,0
Manufacturing,,operating,USA,2009,0,0,0,0,0,0,0
,6206000,operating,USA,2004,0,6206000,0,0,0,0,0
,,operating,USA,2011,0,0,0,0,0,0,0
HealthCare,122652310,operating,USA,,0,14652310,0,0,0,75000000,33000000
BigData,300000,operating,USA,2012,300000,0,0,0,0,0,0
RealEstate,,operating,USA,2013,0,0,0,0,0,0,0
Hospitality,,operating,USA,2011,0,0,0,0,0,0,0
HealthandWellness,650000,operating,USA,,0,650000,0,0,0,0,0
RealEstate,,operating,USA,2009,0,0,0,0,0,0,0
Transportation,,operating,USA,2010,0,0,0,0,0,0,0
Software,1025000,operating,USA,2009,0,0,0,0,0,1025000,0
Games,,operating,CHN,,0,0,0,0,0,0,0
Hardware+Software,200000,operating,USA,2010,0,0,0,0,0,200000,0
Manufacturing,,operating,USA,1967,0,0,0,0,0,0,0
Biotechnology,13000000,operating,USA,1990,0,13000000,0,0,0,0,0
Printing,167400000,operating,GBR,1994,0,0,0,0,0,167400000,0
,,operating,USA,1976,0,0,0,0,0,0,0
Mobile,7000000,operating,USA,,0,7000000,0,0,0,0,0
Biotechnology,1100000,operating,USA,,0,0,0,0,0,1100000,0
SocialMedia,,acquired,USA,,0,0,0,0,0,0,0
CuratedWeb,2000000,operating,USA,2010,2000000,0,0,0,0,0,0
EnterpriseSoftware,1000000,operating,USA,2011,1000000,0,0,0,0,0,0
Semiconductors,2172318,operating,USA,,0,2172318,0,0,0,0,0
Software,,,,2012,0,0,0,0,0,0,0
Software,12400000,operating,USA,1999,0,12400000,0,0,0,0,0
Alytics,,closed,IND,,0,0,0,0,0,0,0
,390000,operating,USA,,390000,0,0,0,0,0,0
Alytics,320000,,USA,2012,220000,0,0,0,0,100000,0
DigitalSigge,60700000,operating,USA,2010,0,0,0,0,0,700000,0
Manufacturing,45324254,operating,USA,1990,0,45324254,0,0,0,0,0
Internet,700000,operating,TUR,2013,700000,0,0,0,0,0,0
EnterpriseSoftware,11370000,acquired,USA,2005,0,11370000,0,0,0,0,0
Video,150000,operating,,2013,150000,0,0,0,0,0,0
Design,105000,operating,USA,,0,105000,0,0,0,0,0
Biotechnology,6450000,operating,USA,2007,0,6450000,0,0,0,0,0
BigData,2500000,acquired,,2012,2500000,0,0,0,0,0,0
Mobile,35000000,acquired,USA,,0,35000000,0,0,0,0,0
Biotechnology,93000000,operating,USA,,0,0,0,0,0,93000000,0
CustomerService,30234350,acquired,USA,2000,0,30234350,0,0,0,0,0
Hardware+Software,1010000,operating,GBR,2005,0,1010000,0,0,0,0,0
Automotive,300000,operating,TUR,,300000,0,0,0,0,0,0
Logistics,1000000,operating,USA,2013,1000000,0,0,0,0,0,0
Messaging,5000000,operating,GBR,2009,0,5000000,0,0,0,0,0
Biotechnology,500000,operating,USA,,0,500000,0,0,0,0,0
E-Commerce,,operating,AUS,2011,0,0,0,0,0,0,0
BigDataAlytics,47049988,operating,USA,2003,0,47049988,0,0,0,0,0
Parking,476291,operating,ESP,2012,0,0,0,0,0,0,0
,1296000,operating,USA,2007,0,1296000,0,0,0,0,0
Hardware+Software,475926,operating,USA,2003,0,475926,0,0,0,0,0
Advertising,2900369,operating,USA,2006,0,515000,0,0,0,0,2385369
Medical,1005000,operating,USA,,1005000,0,0,0,0,0,0
Parenting,1320000,operating,USA,,1320000,0,0,0,0,0,0
Education,25000,operating,USA,2011,0,0,0,0,0,0,0
,255206,operating,,2010,255206,0,0,0,0,0,0
Biotechnology,100000,closed,,,0,100000,0,0,0,0,0
SocialMedia,40000,operating,,2013,40000,0,0,0,0,0,0
Parenting,90000,closed,USA,2008,90000,0,0,0,0,0,0
,825000,operating,USA,,0,825000,0,0,0,0,0
Biotechnology,,operating,USA,,0,0,0,0,0,0,0
EnterpriseSoftware,6294996,acquired,USA,2007,0,6294996,0,0,0,0,0
Biotechnology,5094613,operating,USA,2002,0,4394613,0,0,0,700000,0
Medical,3000000,operating,USA,,0,0,0,0,0,0,0
SocialNetworkMedia,556680,operating,FRA,2008,0,0,0,0,0,0,0
,3287074,operating,USA,2006,0,2000000,0,0,0,1287074,0
Software,4342015,operating,USA,1990,0,0,0,0,0,0,4342015
E-Commerce,500000,operating,USA,1984,0,500000,0,0,0,0,0
,,operating,USA,,0,0,0,0,0,0,0
EnterpriseSoftware,602082,operating,USA,,0,0,0,0,0,602082,0
Enterprises,,operating,USA,,0,0,0,0,0,0,0
Mobile,250000,operating,USA,2009,250000,0,0,0,0,0,0
CuratedWeb,301152,operating,,2013,277016,0,0,0,0,0,0
Textiles,200000,operating,USA,2012,0,0,0,0,0,0,0
Mobile,25989974,operating,USA,1989,0,0,0,0,0,0,25989974
Apps,63276,operating,ITA,,63276,0,0,0,0,0,0
vigation,4725000,operating,USA,2011,25000,4700000,0,0,0,0,0
Software,75000,operating,,2001,0,75000,0,0,0,0,0
Biotechnology,,operating,,,0,0,0,0,0,0,0
Parking,5000000,operating,CAN,2008,0,0,0,0,0,0,0
MobilePayments,8297000,operating,USA,2009,0,7400000,0,0,0,0,0
Mobile,6300000,operating,USA,2008,0,6300000,0,0,0,0,0
Crowdsourcing,1100000,operating,ISR,2011,1100000,0,0,0,0,0,0
PublicTransportation,,operating,,2012,0,0,0,0,0,0,0
Travel,138745,operating,USA,2011,138745,0,0,0,0,0,0
CuratedWeb,679638,operating,DEU,2012,679638,0,0,0,0,0,0
Mobile,870000,operating,USA,2008,0,700000,0,0,0,170000,0
Software,12000000,operating,USA,2007,0,12000000,0,0,0,0,0
Automotive,,operating,FRA,2011,0,0,0,0,0,0,0
Hospitality,,operating,USA,2013,0,0,0,0,0,0,0
Semiconductors,,operating,USA,2010,0,0,0,0,0,0,0
Software,3008313,operating,USA,2012,178000,2830313,0,0,0,0,0
Marketplaces,40000,operating,CHL,,40000,0,0,0,0,0,0
PublicTransportation,25000,operating,COL,2014,25000,0,0,0,0,0,0
Advertising,2500000,operating,USA,2013,1500000,0,0,0,0,0,0
Advertising,,operating,USA,2011,0,0,0,0,0,0,0
,3456000,operating,USA,,0,3456000,0,0,0,0,0
Android,7000000,acquired,USA,2011,0,5500000,0,0,0,0,0
PredictiveAlytics,6052753,operating,USA,2009,820000,5232753,0,0,0,0,0
Software,92557,,ARG,2010,92557,0,0,0,0,0,0
CleanTechnology,65000000,operating,USA,2008,0,0,0,0,0,0,65000000
Parking,130000,operating,,2013,130000,0,0,0,0,0,0
Databases,13600000,operating,USA,2008,0,13600000,0,0,0,0,0
Fince,50000,operating,,2012,50000,0,0,0,0,0,0
CuratedWeb,900000,acquired,USA,2008,0,900000,0,0,0,0,0
Software,3000000,acquired,USA,2010,0,3000000,0,0,0,0,0
,645088,operating,,,645088,0,0,0,0,0,0
SocialMedia,132750,operating,ESP,2009,132750,0,0,0,0,0,0
ComparisonShopping,3345,operating,GBR,2014,3345,0,0,0,0,0,0
E-Commerce,7000,operating,USA,2013,7000,0,0,0,0,0,0
Cars,,operating,USA,2013,0,0,0,0,0,0,0
Software,100000,closed,TUR,2006,100000,0,0,0,0,0,0
BrandMarketing,1098400,operating,USA,2012,1098400,0,0,0,0,0,0
Marketplaces,,acquired,USA,1996,0,0,0,0,0,0,0
HealthandWellness,2700000,operating,USA,2011,2700000,0,0,0,0,0,0
IndustrialAutomation,,operating,USA,2013,0,0,0,0,0,0,0
,,operating,USA,1987,0,0,0,0,0,0,0
Automotive,44669230,operating,USA,1985,0,0,0,0,0,44669230,0
E-Commerce,685000,operating,USA,2010,0,0,0,0,0,0,0
Manufacturing,1800000,operating,USA,2002,0,1800000,0,0,0,0,0
Games,4235122,operating,USA,2004,235122,4000000,0,0,0,0,0
Events,,operating,USA,2011,0,0,0,0,0,0,0
Audio,100000,operating,USA,2013,100000,0,0,0,0,0,0
,69042,operating,,,69042,0,0,0,0,0,0
Games,66584,operating,BGR,2012,66584,0,0,0,0,0,0
Alytics,774895,operating,DEU,2003,0,774895,0,0,0,0,0
HealthandWellness,9848758,operating,USA,,0,0,0,0,9848758,0,0
CuratedWeb,13200000,operating,GBR,2001,0,13200000,0,0,0,0,0
Software,6000000,operating,USA,2012,0,6000000,0,0,0,0,0
Mobile,580000,operating,USA,2013,0,0,0,0,0,0,0
CuratedWeb,5000000,closed,USA,2011,0,5000000,0,0,0,0,0
,,operating,USA,2013,0,0,0,0,0,0,0
,150000,operating,USA,2013,0,0,0,0,150000,0,0
CuratedWeb,1061000,operating,USA,2012,0,0,0,0,0,561000,0
CleanTechnology,,operating,GBR,2008,0,0,0,0,0,0,0
InternetofThings,1200000,operating,HKG,2012,0,1200000,0,0,0,0,0
EnterpriseSoftware,11500000,acquired,USA,1996,0,11500000,0,0,0,0,0
Software,30488,operating,FRA,,0,30488,0,0,0,0,0
Travel,192990,operating,ESP,2012,192990,0,0,0,0,0,0
IdentityMagement,300000,operating,USA,2013,0,0,0,0,300000,0,0
CuratedWeb,646740,acquired,ITA,2008,0,0,0,0,0,0,0
MobilePayments,7537500,operating,USA,2010,1068750,6000000,0,0,0,0,0
Fashion,2107000,operating,USA,1984,0,0,0,0,0,2107000,0
SupplyChainMagement,56049556,operating,USA,2002,0,30249556,0,0,0,3800000,22000000
,10000000,operating,USA,,0,10000000,0,0,0,0,0
Security,3500000,acquired,FRA,2008,0,2500000,0,0,0,0,0
Internet,8200000,acquired,USA,2012,2200000,6000000,0,0,0,0,0
Software,1000000,operating,PRT,2014,1000000,0,0,0,0,0,0
CuratedWeb,357399,operating,NLD,2012,350363,0,0,0,0,0,0
Fince,8350000,acquired,USA,2003,0,8350000,0,0,0,0,0
CleanEnergy,6000000,operating,USA,2000,0,6000000,0,0,0,0,0
E-Commerce,225790,operating,SWE,2011,0,0,0,225790,0,0,0
Hospitality,40000,operating,CHL,2012,40000,0,0,0,0,0,0
Software,160000,operating,USA,2008,0,0,0,0,0,160000,0
Biotechnology,12350000,operating,USA,2013,0,10550000,0,0,0,1800000,0
Crowdfunding,1325000,operating,USA,2013,1200000,0,0,0,0,125000,0
Legal,2500000,operating,USA,2010,2500000,0,0,0,0,0,0
Consulting,1355,operating,,2011,0,1355,0,0,0,0,0
Mobile,76989867,operating,USA,2010,2500000,74489867,0,0,0,0,0
Alytics,8550000,operating,USA,,0,7550000,0,0,0,1000000,0
Tracking,1000000,operating,GBR,2004,0,1000000,0,0,0,0,0
Biotechnology,2500000,acquired,USA,,0,0,0,0,0,2500000,0
CuratedWeb,1500000,closed,USA,2011,0,1500000,0,0,0,0,0
CareerMagement,550000,closed,USA,,200000,0,0,0,0,0,0
WebHosting,314169,operating,USA,2007,0,314169,0,0,0,0,0
Software,,operating,USA,2007,0,0,0,0,0,0,0
Software,1650000,operating,USA,2012,0,250000,0,0,0,1400000,0
Education,11700000,operating,USA,2012,0,10200000,0,0,0,0,0
EnterpriseSoftware,14907283,acquired,USA,,0,12999999,0,0,0,1907284,0
,28000,operating,,,28000,0,0,0,0,0,0
Travel,3424336,operating,USA,2008,1850000,1574336,0,0,0,0,0
Publishing,100000,operating,USA,2013,100000,0,0,0,0,0,0
HealthandWellness,768898,operating,USA,,0,768898,0,0,0,0,0
Biotechnology,7476374,operating,USA,2004,4452212,3024162,0,0,0,0,0
Games,2000000,operating,USA,1996,0,2000000,0,0,0,0,0
Alytics,140496,operating,ITA,2013,140496,0,0,0,0,0,0
InternetMarketing,400000,operating,CAN,2012,0,0,0,0,0,0,0
CorporateTraining,1500000,operating,USA,2012,1500000,0,0,0,0,0,0
Biotechnology,19500000,operating,USA,1996,0,0,0,0,0,19500000,0
Recruiting,150000,operating,USA,2013,150000,0,0,0,0,0,0
Biotechnology,1905000,operating,USA,2003,0,1000000,0,0,905000,0,0
Biotechnology,24010453,operating,USA,1997,0,23010453,0,0,0,1000000,0
Biotechnology,24654366,operating,USA,1979,0,24654366,0,0,0,0,0
Biotechnology,4960000,operating,FRA,2010,0,4960000,0,0,0,0,0
Biotechnology,1923894,operating,USA,2010,0,0,0,0,1755000,168894,0
K-12Education,,operating,USA,2012,0,0,0,0,0,0,0
NonProfit,1750000,operating,USA,,0,0,0,0,0,0,0
MedicalDevices,52433800,acquired,USA,,0,52433800,0,0,0,0,0
Biotechnology,,operating,THA,,0,0,0,0,0,0,0
Biotechnology,24400000,closed,USA,2008,0,24000000,0,0,0,400000,0
Internet,4500000,operating,USA,2009,2000000,0,0,0,0,0,0
Biotechnology,43500000,operating,USA,2002,0,43500000,0,0,0,0,0
Education,,operating,USA,2012,0,0,0,0,0,0,0
Education,,operating,,2013,0,0,0,0,0,0,0
Software,6616935,operating,USA,,0,6616935,0,0,0,0,0
Q&A,,operating,USA,1969,0,0,0,0,0,0,0
HealthCare,1307617,operating,USA,2009,0,1307617,0,0,0,0,0
Software,3199790,operating,USA,,0,3199790,0,0,0,0,0
HealthandWellness,1908989,operating,USA,2006,0,1908989,0,0,0,0,0
Mobile,,operating,,,0,0,0,0,0,0,0
Biotechnology,,operating,USA,,0,0,0,0,0,0,0
,15788674,acquired,USA,,0,15788674,0,0,0,0,0
HealthCare,191000000,operating,USA,2010,0,0,0,0,0,0,0
HealthCare,3750000,operating,USA,2009,0,3750000,0,0,0,0,0
HealthCare,1045000,operating,USA,2008,900000,145000,0,0,0,0,0
Physicians,86708653,acquired,USA,1996,0,83750000,0,0,0,2958653,0
Payments,6483800,operating,USA,2008,0,2983800,0,0,0,0,0
HealthCareInformationTechnology,2798240,operating,GBR,2008,0,1700000,0,0,0,0,0
Mobile,71857804,operating,USA,2002,0,60000000,0,0,6400281,5457523,0
SocialMedia,27000000,operating,USA,2004,0,27000000,0,0,0,0,0
Music,17100000,operating,USA,2013,2100000,15000000,0,0,0,0,0
,,operating,USA,2006,0,0,0,0,0,0,0
Fince,58000000,operating,USA,,0,58000000,0,0,0,0,0
EnterpriseSoftware,3100000,operating,USA,2001,0,0,0,0,0,600000,0
Software,700000,operating,USA,2004,0,700000,0,0,0,0,0
Alytics,3600000,operating,SGP,2007,0,3600000,0,0,0,0,0
Biotechnology,150000,operating,USA,2012,0,150000,0,0,0,0,0
,,operating,,,0,0,0,0,0,0,0
,,operating,USA,2003,0,0,0,0,0,0,0
